   X   ,   Y    ,   Z   
 -0.423,  -1.799,  +0.379
 -1.165,  -1.134,  +0.430
 +0.283,  +0.389,  -1.323
 +1.390,  +1.652,  -0.140
 -0.186,  +0.342,  +2.149
 -1.806,  -1.844,  -1.321
 -0.228,  +0.905,  +0.505
 +1.098,  +0.548,  -1.340
 +0.235,  +2.861,  -0.267
 -0.325,  -0.455,  -0.641
 -0.674,  -1.149,  -0.572
 -0.363,  -1.706,  +0.286
 +0.086,  +1.067,  -0.534
 +1.120,  +0.301,  -0.658
 -1.090,  +0.674,  -0.043
 +0.630,  -1.433,  -1.290
 +0.751,  -1.295,  -3.284
 -0.588,  -1.262,  -1.486
 -1.121,  -0.159,  +1.649
 -1.823,  -1.157,  +0.292
 -0.276,  +2.553,  -1.481
 +0.035,  +0.853,  +1.667
 +2.279,  -1.063,  +0.836
 -1.025,  -1.006,  -0.606
 -0.577,  -1.061,  +0.072
 +0.643,  -0.378,  -0.711
 -0.818,  -1.397,  -0.075
 +0.618,  -1.315,  +1.360
 -0.439,  +1.012,  -0.713
 -0.559,  -0.894,  +0.047
 -1.863,  +0.242,  +0.766
 +0.189,  +0.188,  +2.403
 -0.599,  +0.498,  +0.254
 -1.019,  +1.526,  -0.806
 +1.293,  -0.641,  -1.139
 +1.494,  -1.383,  +1.737
 -1.360,  -1.596,  -0.932
 +0.012,  +0.068,  -0.240
 -0.830,  +0.844,  -2.408
 -0.502,  +0.637,  +0.086
 +2.044,  +0.287,  -0.011
 +0.477,  -2.009,  -1.685
 +1.885,  -0.328,  +1.429
 -0.703,  +0.368,  -0.311
 +0.511,  -0.456,  +0.863
 -0.602,  +1.582,  -0.321
 -1.300,  -1.674,  -0.591
 +0.290,  +0.037,  +0.018
 -1.289,  -0.126,  +0.528
 -0.745,  -1.805,  -0.116
 -0.068,  -0.626,  -0.029
 +0.045,  +0.583,  +0.936
 -0.110,  +0.965,  +1.931
 +0.105,  -1.101,  -0.445
 +1.125,  +0.415,  +1.018
 +0.400,  -2.138,  -1.437
 +0.558,  +0.385,  -1.178
 -0.702,  -0.083,  +0.066
 +1.297,  -1.271,  +0.203
 -1.002,  -1.755,  -0.501
 +0.402,  -0.568,  -0.276
 -0.551,  +1.064,  -1.477
 +0.448,  +0.055,  +0.451
 -0.386,  -1.037,  +0.072
 +0.411,  +2.455,  -0.442
 -0.034,  +1.628,  +0.149
 +0.673,  -1.248,  -1.093
 +2.218,  -0.750,  +0.286
 -0.148,  -0.012,  +0.136
 -1.453,  +0.489,  -2.513
 -0.138,  +0.020,  -0.295
 +1.040,  -1.007,  +1.269
 -0.323,  +0.004,  +1.600
 +0.039,  -0.100,  +2.314
 -1.147,  +1.237,  -1.818
 +0.035,  +0.751,  -1.085
 +1.875,  +2.292,  +0.601
 +0.054,  +0.257,  +0.731
 +0.716,  -1.405,  +0.563
 -0.021,  +1.034,  +0.145
 +0.213,  -0.476,  -0.867
 -0.250,  -0.084,  -0.981
 +0.679,  -1.414,  -0.839
 +0.675,  -1.457,  -0.763
 -0.278,  -1.615,  -0.179
 +0.906,  +0.772,  -0.752
 +0.382,  -0.854,  -1.033
 +2.029,  -0.876,  -1.930
 -0.587,  +0.399,  +0.228
 +0.228,  -0.416,  -0.778
 -1.028,  -2.364,  -0.129
 +0.671,  +1.665,  -0.458
 +0.403,  +0.028,  +1.673
 -1.467,  +1.579,  -0.221
 +0.478,  -0.933,  -1.814
 +0.124,  +0.013,  -2.638
 +0.729,  -1.129,  +0.471
 -1.834,  +1.464,  +2.413
 -0.804,  -0.945,  -0.780
 -1.094,  -1.052,  +0.270
 +2.065,  +0.155,  +0.164
 -0.180,  -0.047,  -1.111
 -1.467,  +0.210,  +0.977
 -0.772,  +2.374,  -0.143
 +0.385,  +0.377,  -0.956
 +1.280,  +1.271,  +0.800
 -1.018,  +0.958,  -0.753
 -0.728,  +0.231,  +1.390
 +0.663,  +1.385,  -0.937
 -0.441,  -0.099,  -0.930
 -0.598,  -1.622,  -0.001
 -0.027,  +0.971,  -1.379
 -0.398,  +1.078,  +0.253
 +0.365,  +0.101,  +0.406
 -1.108,  +0.086,  +0.226
 -1.433,  +0.406,  +0.181
 +1.454,  +1.337,  +0.615
 -0.493,  -0.412,  +0.687
 +0.273,  -0.978,  -0.051
 -0.464,  +1.197,  -0.693
 -0.046,  +2.140,  +2.019
 +0.857,  -0.485,  -0.331
 +1.172,  +1.914,  +1.414
 +0.324,  +0.437,  +1.964
 +0.531,  +1.375,  -1.719
 +1.581,  -0.710,  -0.183
 +0.440,  +0.664,  -0.191
 +0.004,  -1.348,  +0.420
 +1.032,  -1.195,  -0.281
 +1.609,  +1.873,  +0.343
 +1.194,  -0.935,  -1.076
 -0.647,  +1.161,  -0.021
 -0.487,  -0.420,  -0.791
 -0.404,  -0.421,  -0.458
 -1.060,  +1.333,  -0.094
 +1.003,  -0.255,  +0.927
 +1.182,  +1.259,  -0.000
 -0.598,  +0.432,  +0.068
 +2.072,  +0.535,  -2.067
 -0.241,  -1.053,  +0.227
 +0.213,  -1.518,  -0.566
 -2.425,  +0.835,  -0.015
 -0.466,  +1.032,  +1.508
 +1.496,  -1.138,  -0.405
 -0.470,  +1.324,  -0.532
 +1.015,  +0.262,  +1.296
 +1.849,  +1.133,  +0.099
 -0.479,  -1.319,  -1.481
 -0.690,  -2.029,  -1.229
 -0.421,  +0.826,  +0.115
 -2.675,  +1.547,  -0.020
 -0.668,  +0.363,  +0.658
 -1.131,  -0.703,  +1.776
 -0.170,  -0.683,  +0.564
 +0.163,  -1.151,  -0.929
 -0.114,  +0.450,  -0.720
 +0.325,  +1.433,  -0.588
 -1.196,  +1.601,  -0.127
 -0.090,  +0.962,  -0.621
 +0.592,  -1.385,  -0.777
 -1.227,  +1.705,  +1.533
 +0.931,  +1.736,  -1.238
 +0.183,  +0.698,  -0.624
 +2.165,  -0.234,  +1.700
 -1.171,  -0.001,  -0.988
 -0.026,  +0.195,  -0.401
 +2.416,  +0.218,  -1.473
 -0.177,  -0.776,  +0.340
 -0.466,  +1.760,  +0.739
 +0.206,  -0.002,  -0.485
 -0.614,  +1.471,  -0.960
 -0.011,  -0.291,  -1.212
 +0.249,  +1.479,  -0.264
 +0.575,  -0.302,  +0.520
 -0.424,  +1.724,  -0.263
 -1.179,  +0.223,  +0.609
 -1.360,  -0.360,  -0.748
 +1.055,  -0.339,  -0.075
 -1.265,  -0.248,  +0.137
 -1.090,  -0.091,  +0.892
 +0.840,  -0.804,  +1.151
 +1.836,  +1.521,  -0.568
 -0.478,  +0.608,  +0.165
 +1.993,  +0.330,  +1.334
 -0.480,  +0.593,  -0.581
 -1.357,  +0.602,  +0.201
 +1.376,  +0.065,  +0.005
 -1.432,  -1.111,  +0.540
 +0.054,  +1.459,  +0.286
 +1.363,  +1.844,  +1.659
 -0.058,  +0.758,  +1.150
 -0.463,  -0.004,  -0.285
 -1.515,  -1.408,  -0.108
 -0.878,  +0.159,  +0.480
 +2.013,  -0.107,  +1.207
 -0.026,  +0.070,  -0.355
 -0.159,  -1.238,  -0.732
 -1.206,  +0.181,  +0.068
 +0.192,  -1.129,  +0.278
 -0.555,  +1.369,  +0.085
 +0.952,  -1.042,  +1.260
 -0.929,  -0.969,  -0.333
 -1.447,  -0.396,  -0.534
 +0.199,  -0.658,  -0.528
 +1.089,  +1.639,  +0.832
 -1.359,  +1.639,  +0.727
 -0.068,  +0.079,  -0.683
 -0.573,  +0.432,  -0.852
 -1.516,  -1.408,  +0.322
 +2.004,  -1.253,  -0.973
 -1.409,  -1.295,  +1.023
 +0.341,  -0.227,  +0.346
 +0.065,  +0.249,  +0.610
 -0.297,  -0.765,  +0.400
 +1.625,  -0.280,  +0.575
 +0.870,  -1.283,  +0.429
 +0.711,  -0.755,  +0.753
 -1.455,  +0.631,  -0.814
 -1.122,  -1.411,  +0.048
 -0.897,  -1.725,  -1.402
 +0.692,  -1.896,  +1.558
 +0.270,  +0.607,  +0.823
 +0.183,  -0.550,  -0.613
 +0.175,  -0.698,  -0.483
 +0.322,  +0.702,  -1.009
 -0.725,  +0.705,  +1.567
 -0.162,  -0.283,  -0.543
 -0.481,  -1.921,  +1.207
 -0.207,  +1.088,  +0.031
 +1.192,  -1.450,  +0.754
 -0.449,  +0.328,  +1.504
 -0.216,  -1.940,  +0.606
 +0.515,  -0.501,  +1.133
 -0.139,  -0.436,  -0.933
 -0.400,  -0.319,  +0.809
 -0.529,  +0.574,  +0.976
 +1.892,  +0.184,  -0.072
 -0.953,  -0.269,  +1.584
 +0.530,  +0.424,  -0.666
 +1.074,  -2.162,  +0.475
 +0.150,  -0.036,  +1.399
 +0.880,  -0.160,  -1.488
 -0.182,  +0.965,  -1.390
 +0.225,  -1.423,  -0.836
 +0.569,  -0.701,  -1.278
 +0.153,  -1.079,  +0.267
 -0.015,  +0.607,  +0.125
 +0.013,  +0.879,  +2.287
 -0.289,  -0.415,  +0.223
 +0.774,  -1.147,  -0.930
 +1.058,  -0.364,  -0.154
 -0.780,  -0.961,  -1.685
 -0.022,  -0.630,  +0.589
 +1.149,  +0.836,  +0.568
 +0.494,  +0.542,  +0.668
 +0.102,  +1.678,  +2.233
 +0.030,  -1.161,  +1.004
 +0.351,  -0.165,  -0.370
 -0.095,  +0.176,  -0.551
 +0.035,  -0.440,  +1.304
 +0.307,  +0.064,  -0.243
 -0.545,  +0.015,  +1.730
 +0.124,  +2.729,  -1.974
 -1.381,  -0.578,  -0.332
 +0.151,  +0.069,  -1.845
 -1.246,  -0.451,  -0.675
 -1.008,  -0.888,  +0.111
 -0.473,  +0.678,  -0.181
 -1.042,  +1.094,  -0.685
 -1.231,  +1.008,  +0.338
 -1.316,  -0.262,  -0.677
 -0.377,  -1.104,  -0.240
 -0.253,  -1.175,  -0.605
 -1.598,  -0.275,  -0.967
 +0.059,  +0.814,  -1.354
 -0.023,  -0.646,  -2.209
 +0.957,  +0.089,  +0.613
 -0.895,  -0.013,  +0.742
 +1.108,  -2.035,  +1.264
 +1.372,  -1.526,  +0.059
 +1.487,  +0.884,  +0.400
 -0.468,  -1.545,  -0.094
 -1.129,  -0.136,  +1.520
 -0.431,  -2.173,  -1.936
 -0.839,  +0.320,  +1.484
 -1.828,  -0.997,  +1.714
 -0.385,  -0.083,  -0.551
 +0.665,  +1.571,  -0.192
 +0.379,  -0.263,  +0.314
 -0.500,  -0.358,  -0.133
 +0.620,  +0.709,  +0.521
 +1.883,  -1.311,  -0.503
 -0.725,  +2.094,  -0.698
 -0.414,  +0.132,  -0.051
 -0.379,  -0.769,  -1.754
 -0.577,  -0.858,  +1.098
 +1.252,  +0.749,  -0.736
 -1.135,  -1.522,  +0.377
 +2.376,  +0.376,  +1.570
 +1.127,  +0.366,  +0.797
 +1.190,  -1.509,  +0.376
 -1.056,  -1.402,  +0.244
 -0.561,  +0.144,  +2.965
 +1.325,  +0.757,  +0.235
 +1.305,  -0.798,  -1.181
 -0.034,  +0.402,  +0.690
 -0.765,  +0.828,  -0.721
 -0.669,  -0.008,  -0.807
 +0.113,  -1.012,  -0.796
 -1.290,  +2.183,  +0.036
 -0.629,  +0.117,  +0.512
 -1.411,  -0.730,  +1.287
 +2.751,  +0.472,  +1.645
 -1.594,  -0.693,  -1.314
 +0.017,  -0.537,  +0.056
 -0.866,  +1.467,  -0.862
 -0.618,  -0.120,  +1.792
 -0.723,  +1.181,  -1.947
 -0.138,  -2.146,  +1.440
 -1.435,  +0.861,  +0.482
 +0.649,  +0.925,  -1.033
 +0.316,  +1.164,  +1.007
 -1.053,  +0.922,  +0.833
 +0.282,  +0.693,  -1.154
 -0.043,  -1.866,  -0.737
 +2.605,  +0.453,  +0.144
 +0.742,  +0.460,  +0.272
 -0.362,  -0.671,  -0.895
 -0.697,  -0.138,  -0.486
 -1.056,  +0.185,  -1.350
 +1.779,  -0.664,  +1.045
 +0.193,  +0.986,  -1.314
 +0.587,  -0.505,  +2.010
 -1.900,  +1.352,  -0.484
 -1.126,  +0.968,  -0.230
 -0.119,  +0.584,  -0.489
 +0.144,  +0.289,  -1.153
 -0.013,  +1.083,  -1.500
 -1.615,  +0.142,  -0.865
 -1.176,  +1.401,  -0.262
 -0.474,  +0.388,  +0.333
 +1.834,  -0.101,  -1.530
 -1.556,  +1.389,  -0.578
 -0.642,  -0.552,  -0.962
 -0.399,  +2.389,  -0.022
 -0.580,  +0.258,  -0.783
 +0.171,  +0.246,  +0.908
 +1.386,  +0.844,  -1.245
 +0.083,  -0.792,  -0.175
 +0.733,  +0.980,  +2.538
 -0.026,  +1.431,  -0.428
 -0.910,  -0.096,  +0.356
 +0.332,  -0.442,  +0.116
 +2.607,  +0.306,  -0.498
 +0.827,  +0.080,  -1.295
 +1.228,  -0.262,  -1.514
 +1.658,  -0.025,  -0.396
 -0.708,  +0.739,  +0.582
 -0.694,  +0.745,  -1.547
 -1.457,  -0.170,  +1.303
 +0.662,  +0.706,  -0.411
 +1.111,  -0.684,  -1.263
 +0.764,  -0.955,  -0.379
 +0.362,  +1.168,  +0.669
 -0.599,  +2.314,  +0.665
 +0.943,  -1.608,  +0.335
 +0.958,  -0.097,  -1.105
 -0.501,  +0.228,  -0.328
 +0.521,  -0.926,  +0.907
 +0.992,  -0.233,  -0.802
 +0.648,  +1.435,  -0.751
 +1.426,  -1.988,  +2.171
 +1.879,  -0.645,  +0.558
 +0.693,  -0.520,  -0.959
 +0.437,  -0.554,  +0.373
 -0.411,  -1.072,  +0.561
 +0.411,  -2.551,  -0.369
 -1.805,  +0.533,  +0.092
 +0.093,  -0.659,  -0.701
 -0.205,  +1.367,  -1.617
 +1.759,  -2.193,  -0.653
 -0.649,  -0.061,  -0.847
 +0.252,  -1.323,  -1.791
 -0.157,  -0.898,  +0.977
 +0.951,  +0.788,  +0.715
 +1.325,  -0.223,  +0.748
 -2.007,  -0.118,  +0.577
 +1.307,  +0.461,  -0.321
 +1.709,  -0.797,  +0.078
 +0.456,  -0.437,  -1.155
 +0.647,  -0.553,  -1.625
 -0.320,  +1.073,  -0.686
 -0.347,  -0.229,  +1.199
 -0.574,  -0.927,  +0.637
 -1.252,  -1.121,  -0.967
 +0.950,  -0.675,  -0.023
 -1.726,  -0.807,  -1.395
 -0.252,  -0.727,  -0.386
 -0.053,  +1.127,  +0.086
 -1.602,  +0.822,  +0.258
 -0.524,  -0.198,  -0.936
 +0.687,  -0.674,  -0.332
 +0.688,  -0.217,  -0.106
 +0.313,  +0.793,  -0.592
 -0.494,  +0.451,  +0.311
 -0.525,  +2.021,  +0.165
 +0.830,  -3.033,  -0.603
 +0.374,  -1.671,  -0.513
 -0.172,  +0.387,  +0.145
 -1.332,  +0.439,  +0.774
 +0.800,  -1.251,  +0.824
 -0.230,  +1.279,  -1.108
 +0.468,  +0.099,  +0.940
 -0.467,  +0.693,  -0.565
 -0.705,  -2.029,  -0.770
 +0.133,  +0.687,  -0.179
 +0.669,  +0.547,  -0.338
 +1.271,  -0.125,  +0.802
 -0.276,  -0.542,  -0.554
 +0.215,  +2.703,  -0.048
 +0.084,  +0.812,  -0.780
 +0.124,  +0.126,  +0.820
 -0.925,  +0.466,  +0.601
 +0.078,  -0.823,  +0.528
 +1.138,  -0.402,  -0.952
 +0.627,  -0.102,  -0.019
 -1.037,  -0.630,  +0.231
 -1.425,  -0.422,  -2.053
 +0.449,  -0.181,  -0.704
 -0.852,  -0.944,  +0.200
 +0.432,  +1.344,  +0.862
 -0.939,  +0.042,  -0.587
 -1.134,  +1.412,  +0.639
 +1.052,  -0.706,  +0.116
 +0.128,  -1.948,  -0.531
 +0.241,  +0.527,  -0.490
 -1.311,  -0.433,  +0.811
 +0.552,  -0.961,  +0.303
 +0.313,  +0.691,  -0.248
 +0.348,  -0.783,  +0.733
 -1.338,  -0.592,  +0.770
 -0.552,  +0.888,  +0.001
 -0.378,  -0.977,  +1.388
 -0.205,  +0.432,  +0.450
 +0.049,  +0.534,  -0.622
 +0.590,  +0.566,  +0.303
 -0.304,  +1.406,  +0.721
 -0.120,  -0.203,  -0.035
 +1.473,  -0.209,  -0.077
 +0.551,  -0.255,  -2.510
 +0.747,  -0.637,  +2.274
 +1.474,  -0.623,  +1.876
 +0.403,  -1.258,  +1.570
 -1.213,  +0.309,  +0.274
 -0.826,  +0.283,  +0.424
 -0.014,  +0.677,  +0.327
 -0.714,  +1.302,  +0.462
 +1.083,  +0.930,  +1.788
 +0.708,  -0.792,  -1.189
 -1.562,  +2.628,  -0.267
 +0.480,  -0.791,  +0.665
 -0.348,  -1.954,  +1.912
 -0.018,  -2.347,  +2.158
 -0.925,  -0.640,  +0.389
 +0.684,  -1.489,  -0.375
 -0.121,  +1.457,  -0.161
 -0.052,  -0.765,  -0.638
 +1.975,  -0.305,  -0.302
 +0.675,  -0.323,  -0.159
 -1.352,  -1.008,  -1.296
 +1.636,  +1.008,  +0.935
 -0.574,  +2.661,  -0.561
 +1.137,  -0.326,  +0.042
 +0.755,  +0.326,  +1.257
 +1.287,  -0.005,  +0.501
 +0.921,  +2.623,  +0.668
 +0.562,  -0.599,  -0.068
 -1.238,  -0.185,  +2.662
 -0.918,  -1.040,  -0.091
 +0.338,  -0.111,  -0.751
 +1.622,  -1.134,  +1.031
 -0.926,  -0.392,  -0.784
 -0.517,  -0.813,  +0.511
 +0.153,  +0.817,  -1.278
 +0.243,  +1.919,  -0.256
 -0.209,  +0.663,  -0.381
 -1.094,  +0.671,  +1.116
 -0.074,  +0.201,  -1.153
 -0.769,  +0.033,  +2.318
 +0.069,  +1.195,  +0.764
 -0.282,  -0.565,  +0.713
 -0.889,  +0.327,  +0.080
 -0.654,  +0.011,  -0.182
 +0.160,  -1.141,  -1.299
 +1.487,  +1.011,  -0.966
 +0.311,  +1.453,  -0.133
 +0.210,  -0.812,  -0.749
 -0.542,  -0.172,  -0.074
 -3.039,  +1.380,  +0.191
 -0.632,  +0.925,  -0.515
 +0.237,  +0.137,  +1.377
 +0.029,  +0.380,  +0.753
 -0.169,  -1.407,  +0.848
 -1.867,  +0.007,  -0.033
 +0.477,  +1.446,  +0.160
 -0.746,  -0.275,  -0.097
 -0.181,  +0.387,  -1.243
 +0.601,  -0.221,  -0.558
 -0.168,  -0.404,  +0.502
 -1.134,  +0.220,  -0.173
 +0.573,  +0.141,  -0.262
 -0.787,  -0.686,  +0.091
 -0.506,  +0.231,  +0.436
 +1.115,  +0.406,  +0.704
 +0.203,  +0.819,  +2.729
 -0.563,  -1.473,  -0.161
 +0.721,  -1.574,  +1.021
 +1.775,  +0.998,  +0.003
 -0.199,  -1.039,  +0.305
 +1.796,  +0.755,  -1.281
 -0.113,  -1.292,  +0.334
 +0.434,  -2.072,  -0.092
 +0.265,  +1.279,  -1.895
 +0.126,  +0.318,  +0.078
 +0.920,  -1.204,  +1.251
 +1.105,  +2.076,  +0.435
 -0.403,  -0.673,  -0.575
 -0.157,  +0.089,  -0.388
 -1.384,  +0.011,  -1.381
 -0.700,  +0.056,  -0.047
 -0.948,  -2.057,  -0.246
 -0.333,  -1.221,  +1.447
 -0.514,  -0.290,  +0.887
 +1.823,  +1.004,  -0.593
 +1.021,  -0.378,  +2.448
 +0.071,  -0.148,  -1.327
 -0.625,  -1.860,  +1.615
 +0.484,  +3.562,  -1.277
 +0.436,  -0.556,  -0.957
 +2.548,  +0.573,  +1.597
 -0.423,  +0.317,  -0.220
 +1.660,  +0.016,  -0.182
 +0.326,  -1.707,  -0.438
 +1.391,  +2.074,  +0.380
 -1.104,  -0.783,  -0.052
 +0.347,  -0.072,  -2.109
 +0.051,  -0.518,  +1.827
 +0.415,  +1.766,  +0.631
 +0.586,  +0.149,  +2.243
 -0.015,  -0.467,  -0.594
 +0.752,  +0.800,  -0.762
 -1.343,  +2.479,  +1.125
 +0.109,  +1.712,  -0.422
 -0.881,  -0.877,  +1.893
 +1.431,  -0.175,  -0.581
 -1.301,  -0.135,  +0.500
 +0.287,  +1.257,  +0.735
 -0.462,  -1.655,  +1.529
 +2.222,  -0.978,  -0.636
 +1.788,  -0.734,  +2.059
 +0.421,  -1.947,  +0.429
 +1.638,  -0.179,  -0.082
 +1.185,  -0.904,  -0.260
 +0.379,  -0.485,  +1.101
 -0.487,  +0.687,  +0.295
 -0.095,  -1.824,  +0.765
 +1.503,  -0.627,  -0.221
 -0.488,  -0.872,  +1.006
 +0.475,  -0.050,  -0.384
 -1.316,  -1.250,  +0.270
 -2.348,  -0.478,  +1.422
 -0.068,  +1.156,  +0.547
 +1.206,  +0.008,  +1.902
 -0.759,  +0.069,  +0.566
 +0.024,  -0.622,  +1.865
 -0.470,  -0.996,  +0.442
 -1.357,  +1.012,  -1.038
 -2.047,  +0.807,  +0.016
 -1.001,  -0.772,  +0.343
 +1.011,  +1.352,  +0.291
 -0.681,  +1.030,  -0.083
 -0.271,  -0.346,  +0.046
 -2.234,  -0.804,  +1.325
 -0.519,  -1.654,  +1.314
 +0.218,  -0.702,  -0.094
 +0.653,  -0.155,  -1.509
 -1.887,  +1.326,  -1.083
 -0.352,  -1.095,  -0.003
 +0.089,  -0.950,  +1.189
 -0.666,  -0.601,  +3.149
 -0.553,  +1.435,  +1.464
 +0.651,  +2.240,  +0.504
 -0.955,  +0.482,  -0.023
 +0.596,  +1.268,  -1.099
 +0.417,  -0.231,  +1.469
 -1.060,  +0.725,  +0.204
 -0.141,  -0.117,  +1.338
 +0.306,  +0.838,  -0.085
 -2.213,  +1.772,  +0.141
 +0.056,  +1.057,  -1.441
 -1.143,  -0.717,  -1.002
 -0.325,  -1.415,  +0.582
 +0.849,  -0.810,  -1.219
 +0.096,  +1.134,  +1.310
 -0.591,  +1.593,  +0.601
 +0.030,  +0.803,  +1.109
 +0.264,  -1.799,  +0.185
 +0.550,  -1.798,  +1.091
 -0.544,  -0.278,  -0.049
 +0.727,  -0.529,  -0.075
 -1.213,  +0.109,  +0.056
 +0.795,  +0.434,  +1.330
 -0.286,  -0.384,  +0.392
 -2.133,  -0.810,  -0.824
 -0.748,  -0.656,  +2.061
 -0.688,  -1.080,  -1.174
 +0.101,  -0.148,  -0.697
 +0.672,  +0.921,  +0.632
 +0.409,  -0.009,  -0.264
 +0.227,  +0.282,  -0.500
 -0.970,  +0.353,  -0.076
 +1.280,  +1.776,  +0.235
 +0.577,  -1.279,  -1.361
 +0.288,  -1.224,  +0.040
 -0.986,  +0.610,  +0.013
 -2.216,  -0.433,  +1.298
 -0.406,  -0.311,  +1.543
 +0.768,  -0.834,  -0.234
 -0.598,  -1.368,  +0.368
 -0.624,  +0.846,  -0.400
 -0.070,  -0.288,  +0.600
 -1.646,  -1.109,  -0.959
 +0.138,  -2.021,  +0.098
 +0.340,  -0.840,  +1.075
 -1.781,  +0.407,  -0.625
 +1.133,  -0.508,  -0.651
 +1.131,  -1.170,  -1.007
 +0.724,  +1.537,  -0.345
 +0.286,  -1.199,  -0.098
 -0.016,  +0.616,  -0.275
 +0.559,  -0.188,  -1.065
 -0.562,  +1.038,  +0.531
 -0.156,  +0.356,  +0.427
 -1.489,  +1.575,  +0.215
 +1.295,  -0.909,  -1.078
 -0.103,  +0.058,  +1.208
 +0.291,  -0.462,  +1.423
 -0.619,  -3.429,  +0.823
 +1.779,  +1.801,  -1.481
 +0.272,  -1.961,  -1.380
 +1.011,  -2.190,  +1.510
 +0.329,  -0.403,  -1.069
 -2.475,  -0.760,  +0.647
 -0.566,  -0.839,  +0.634
 -2.658,  +0.788,  +0.886
 -1.012,  -1.647,  +0.939
 +1.951,  +0.561,  -0.857
 +0.644,  +0.713,  -0.559
 -1.111,  +1.242,  -1.281
 -0.754,  -2.213,  +0.461
 -0.604,  +0.736,  -0.025
 -0.841,  -1.302,  -1.001
 +1.000,  -2.252,  +1.363
 +0.896,  -0.142,  +0.385
 -0.255,  -0.592,  -0.827
 -1.101,  -1.343,  +0.165
 -0.779,  +0.534,  +1.307
 +0.003,  +0.243,  +1.707
 -0.792,  +0.952,  +1.144
 -0.411,  -0.018,  +0.009
 -0.455,  -0.009,  -0.814
 +1.281,  -0.914,  +0.829
 -0.147,  +0.312,  +2.913
 +0.172,  +0.079,  -0.364
 +0.598,  -0.237,  +0.462
 -0.424,  -0.248,  +1.216
 +0.739,  +0.811,  -2.115
 +0.830,  -0.095,  -0.694
 +0.146,  -0.168,  +0.019
 -0.746,  -0.173,  -0.266
 +0.301,  -0.060,  +0.485
 +1.305,  -1.691,  -1.406
 -0.016,  -0.186,  +0.546
 -0.361,  -1.500,  +0.106
 +0.654,  +0.894,  +1.224
 +0.634,  -1.094,  +0.018
 +0.562,  +0.816,  -0.304
 +0.848,  -0.018,  -0.384
 +0.089,  +0.993,  -1.126
 +0.236,  +0.189,  +1.163
 +1.206,  -0.381,  -3.744
 -0.165,  +0.520,  -0.851
 +0.949,  +1.371,  +1.293
 +0.059,  +0.696,  +0.415
 +1.053,  +0.291,  -0.182
 +0.638,  +0.564,  +0.305
 +0.918,  +0.161,  -0.143
 -0.563,  +0.966,  +1.502
 +0.085,  -0.470,  -2.145
 +0.402,  +1.151,  +0.081
 +1.256,  -0.340,  -1.074
 +0.148,  -2.281,  +1.496
 +0.493,  +2.020,  +1.226
 -0.598,  -1.789,  -1.795
 +0.959,  -1.192,  +1.998
 +0.656,  +1.459,  +0.581
 +0.496,  +1.607,  -1.114
 -0.470,  +1.449,  +0.401
 -0.016,  -2.239,  -0.330
 -2.569,  -0.391,  -1.151
 +0.027,  +0.552,  -0.094
 +1.031,  +0.742,  -0.391
 +0.608,  -0.147,  -0.391
 +0.887,  -0.386,  -0.877
 -0.097,  +0.640,  +0.327
 +0.811,  +0.173,  +0.911
 -0.595,  -2.636,  -1.005
 -0.276,  +0.136,  -1.546
 -1.305,  +2.049,  -0.016
 -0.788,  -0.129,  +1.572
 -0.176,  +1.073,  +0.981
 +1.397,  +0.069,  -0.968
 +0.647,  +1.118,  +0.193
 -1.380,  +0.086,  -0.314
 -1.231,  +0.399,  -1.019
 -0.192,  +0.351,  -0.643
 +0.211,  -1.929,  -1.045
 -0.204,  +2.306,  -0.266
 +0.219,  +0.710,  -0.320
 -0.368,  -0.177,  +1.682
 -0.085,  -1.581,  +0.102
 +0.328,  +0.606,  +0.732
 +0.581,  +1.267,  +1.648
 +1.057,  +2.087,  -1.019
 -2.029,  -0.500,  +1.645
 +0.952,  -1.051,  +0.681
 -0.419,  -0.136,  -0.195
 -0.567,  -0.128,  +0.259
 +1.048,  +1.239,  +0.797
 +0.208,  -0.412,  -0.097
 +0.314,  +1.094,  -0.780
 +0.241,  -0.452,  +1.917
 -0.023,  +0.563,  +0.610
 +1.579,  +0.351,  -1.052
 -0.258,  +0.395,  -0.214
 -0.619,  +2.417,  +1.185
 +0.112,  -2.393,  -0.019
 +1.692,  -0.465,  -0.231
 -2.377,  -0.488,  -0.421
 -0.136,  +0.236,  -0.250
 -0.193,  -1.778,  -0.263
 +0.057,  +0.820,  -0.246
 +1.000,  +1.579,  -1.168
 +0.181,  -1.060,  -1.546
 -0.954,  +0.464,  +0.231
 +0.768,  -0.049,  +0.114
 -0.797,  +0.860,  +0.414
 -0.698,  +0.317,  -0.999
 +0.550,  +0.220,  -1.295
 +0.608,  +1.171,  -0.580
 +0.203,  -0.233,  -0.343
 -2.197,  +1.133,  -1.170
 +0.904,  -0.323,  +2.715
 -0.472,  -0.058,  +1.151
 -0.864,  -1.956,  -0.359
 +0.369,  -0.615,  -0.581
 +1.032,  +0.376,  +0.303
 +1.370,  +2.096,  +0.658
 -0.589,  -0.150,  +1.913
 -1.172,  -1.276,  -0.522
 -0.734,  +0.220,  +2.110
 -0.229,  +0.135,  +0.341
 +0.488,  +1.860,  -2.604
 +0.394,  +0.982,  -0.919
 -0.386,  +0.394,  -0.769
 +0.069,  -0.172,  -0.460
